% []
@RELATION base

@ATTRIBUTE tot_changes_last_Methods NUMERIC
@ATTRIBUTE sum_insert_last_Methods NUMERIC
@ATTRIBUTE sum_delet_lasts_Methods NUMERIC
@ATTRIBUTE count_insert_last_Methods NUMERIC
@ATTRIBUTE count_delets_last_Methods NUMERIC
@ATTRIBUTE avg_insert_last_Methods NUMERIC
@ATTRIBUTE avg_delets_last_Methods NUMERIC
@ATTRIBUTE avg_insert_nonzero_last_Methods NUMERIC
@ATTRIBUTE avg_delets_nonzero_last_Methods NUMERIC
@ATTRIBUTE tot_bugs_last_Methods NUMERIC
@ATTRIBUTE lastVer_tot_developers_Methods NUMERIC
@ATTRIBUTE last_commit_Methods NUMERIC
@ATTRIBUTE last_bug_Methods NUMERIC
@ATTRIBUTE last_bug_binary_Methods NUMERIC
@ATTRIBUTE tot_changes_Methods NUMERIC
@ATTRIBUTE sum_insert_Methods NUMERIC
@ATTRIBUTE sum_delets_Methods NUMERIC
@ATTRIBUTE count_insert_Methods NUMERIC
@ATTRIBUTE count_delets_Methods NUMERIC
@ATTRIBUTE avg_insert_Methods NUMERIC
@ATTRIBUTE avg_delets_Methods NUMERIC
@ATTRIBUTE avg_insert_nonzero_Methods NUMERIC
@ATTRIBUTE avg_delets_nonzero_Methods NUMERIC
@ATTRIBUTE tot_bugs_Methods NUMERIC
@ATTRIBUTE tot_developers_Methods NUMERIC
@ATTRIBUTE change_set_Methods NUMERIC
@ATTRIBUTE age_Methods NUMERIC
@ATTRIBUTE age2_Methods NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1229.4,0,0,1,4,0,1,0,4.0,0.0,4.0,0,0,1,22,9819476.17394,4917.6,valid
3,6,6,2,2,2.0,2.0,3.0,3.0,0,3,837.171458333,0,0,3,6,6,2,2,2.0,2.0,3.0,3.0,0,3,111,-3262.21180555,-29455955.5972,valid
1,12,0,1,0,12.0,0.0,12.0,0,0,1,216.797118056,0,0,1,12,0,1,0,12.0,0.0,12.0,0,0,1,33,29470579.7564,2601.56541667,valid
2,5,5,1,1,2.5,2.5,5.0,5.0,0,1,624.582453704,0,0,2,5,5,1,1,2.5,2.5,5.0,5.0,0,1,9,-0.538541665301,-24554738.0718,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,624.693611111,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,60,7366421.24962,1874.08083333,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,1641.80287037,0,0,1,5,0,1,0,5.0,0.0,5.0,0,0,1,4,12272283.2031,8209.01435185,valid
2,16,2,2,1,8.0,1.0,8.0,2.0,0,2,894.028402778,0,0,2,16,2,2,1,8.0,1.0,8.0,2.0,0,2,10,34360703.2137,-9796142.66529,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,2291.22560185,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,8,7361421.65365,6873.67680556,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,2080.76458333,0,0,1,5,0,1,0,5.0,0.0,5.0,0,0,1,24,12270088.3945,10403.8229167,valid
3,11,6,3,2,3.66666666667,2.0,3.66666666667,3.0,0,3,892.818912037,0,0,3,11,6,3,2,3.66666666667,2.0,3.66666666667,3.0,0,3,53,12270869.3405,-29446609.0869,valid
2,3,3,1,1,1.5,1.5,3.0,3.0,0,1,830.80349537,0,0,2,3,3,1,1,1.5,1.5,3.0,3.0,0,1,1,-18.4797569448,-14731587.3602,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,91.7938078707,0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,91,0.0,-4912013.29935,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1626.83883102,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,43,7363414.81396,4880.51649306,valid
1,11,11,1,1,11.0,11.0,11.0,11.0,0,1,164.783935186,0,0,1,11,11,1,1,11.0,11.0,11.0,11.0,0,1,32,0.0,-54030540.5101,valid
1,13,13,1,1,13.0,13.0,13.0,13.0,0,1,622.111412037,0,0,1,13,13,1,1,13.0,13.0,13.0,13.0,0,1,32,0.0,-63842384.6339,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,3061.54237269,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,20,7359110.70333,9184.62711806,valid
2,3,3,1,1,1.5,1.5,3.0,3.0,0,2,837.171458333,0,0,2,3,3,1,1,1.5,1.5,3.0,3.0,0,2,124,-5873.19371528,-14725694.4384,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,2124.81283565,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,34,7361920.89194,6374.43850695,valid
2,3,22,1,2,1.5,11.0,3.0,11.0,0,1,619.894236111,0,0,2,3,22,1,2,1.5,11.0,3.0,11.0,0,1,24,-46654092.297,-108052833.811,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,88.9832638889,0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,1,0.0,-4912018.92044,valid
4,9,2,3,2,2.25,0.5,3.0,1.0,0,1,3032.95243056,0,0,4,9,2,3,2,2.25,0.5,3.0,1.0,0,1,11,17171079.3812,-9790462.94637,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,2,894.027905093,0,0,2,4,1,2,1,2.0,0.5,2.0,1.0,0,2,13,7361421.65365,-4903535.15435,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,91.7938078707,0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,91,0.0,-4912013.29935,valid
1,24,0,1,0,24.0,0.0,24.0,0,0,1,2082.23990741,0,0,1,24,0,1,0,24.0,0.0,24.0,0,0,1,9,58896388.8858,49973.7577778,valid
2,4,4,2,2,2.0,2.0,2.0,2.0,0,1,3094.57100694,0,0,2,4,4,2,2,2.0,2.0,2.0,2.0,0,1,31,0.0,-19624030.9782,valid
3,27,7,3,2,9.0,2.33333333333,9.0,3.5,0,2,2552.27329861,0,0,3,27,7,3,2,9.0,2.33333333333,9.0,3.5,0,2,11,49066745.8451,-34292002.0547,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,93.9600925925,0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,62,0.0,-4912008.96678,valid
1,12,0,1,0,12.0,0.0,12.0,0,0,1,1627.23104167,0,0,1,12,0,1,0,12.0,0.0,12.0,0,0,1,9,29453654.5493,19526.7725,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,614.847418982,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,10,7366450.78819,1844.54225695,valid
3,4,4,2,2,1.33333333333,1.33333333333,2.0,2.0,0,1,2928.59821759,0,0,3,4,4,2,2,1.33333333333,1.33333333333,2.0,2.0,0,1,109,-607.195173612,-19624419.6164,valid
2,10,4,2,1,5.0,2.0,5.0,4.0,0,1,834.027870371,0,0,2,10,4,2,1,5.0,2.0,5.0,4.0,0,1,6,14731577.8997,-19637102.5637,valid
2,9,3,2,1,4.5,1.5,4.5,3.0,0,1,1641.80287037,0,0,2,9,3,2,1,4.5,1.5,4.5,3.0,0,1,5,14726739.102,-14716888.2848,valid
6,15,5,6,4,2.5,0.833333333333,2.5,1.25,0,5,627.796342593,0,0,6,15,5,6,4,2.5,0.833333333333,2.5,1.25,0,5,55,24543645.5021,-24531744.4661,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,623.782511574,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,26,7366423.98292,1871.34753472,valid
1,1,0,1,0,1.0,0.0,1.0,0,0,1,2076.79268519,0,0,1,1,0,1,0,1.0,0.0,1.0,0,0,1,25,2454021.6508,2076.79268519,valid
1,18,18,1,1,18.0,18.0,18.0,18.0,0,1,164.783935186,0,0,1,18,18,1,1,18.0,18.0,18.0,18.0,0,1,32,0.0,-88413611.7437,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1626.83883102,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,43,7363414.81396,4880.51649306,valid
5,42,11,5,4,8.4,2.2,8.4,2.75,0,2,629.061388889,0,0,5,42,11,5,4,8.4,2.2,8.4,2.75,0,2,65,76060474.3026,-53909910.1571,valid
3,5,7,3,3,1.66666666667,2.33333333333,1.66666666667,2.33333333333,0,3,281.978356482,0,0,3,5,7,3,3,1.66666666667,2.33333333333,1.66666666667,2.33333333333,0,3,21,-4911107.43354,-34379579.8715,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,2356.82892361,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,28,7361224.84368,7070.48677083,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,2866.83305556,0,0,1,7,0,1,0,7.0,0.0,7.0,0,0,1,67,17172621.273,20067.8313889,valid
2,3,3,1,1,1.5,1.5,3.0,3.0,0,1,1813.95239583,0,0,2,3,3,1,1,1.5,1.5,3.0,3.0,0,1,3,-326.9675,-14725379.979,valid
1,21,0,1,0,21.0,0.0,21.0,0,0,1,464.828784722,0,0,1,21,0,1,0,21.0,0.0,21.0,0,0,1,3,51568305.9087,9761.40447917,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1535.40422454,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,77,7363689.11778,4606.21267361,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,624.829375,0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,56,0.0,-4910947.22822,valid
4,54,55,3,3,13.5,13.75,18.0,18.3333333333,0,2,3130.9966088,0,0,4,54,55,3,3,13.5,13.75,18.0,18.3333333333,0,2,123,-2465075.00632,-269814399.231,valid
3,4,4,3,3,1.33333333333,1.33333333333,1.33333333333,1.33333333333,0,1,613.928587963,0,0,3,4,4,3,3,1.33333333333,1.33333333333,1.33333333333,1.33333333333,0,1,67,0.0,-19643865.8691,valid
2,12,1,2,1,6.0,0.5,6.0,1.0,0,2,81.2486805557,0,0,2,12,1,2,1,6.0,0.5,6.0,1.0,0,2,38,27011968.5959,-4906920.10715,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,2,2793.86471065,0,0,2,6,3,2,1,3.0,1.5,3.0,3.0,0,2,64,7359910.62236,-14711442.7645,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,2080.89524306,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,25,7362052.64472,6242.68572917,valid
2,3,1,2,1,1.5,0.5,1.5,1.0,1,2,110.213530093,110.213530093,110.213530093,2,3,1,2,1,1.5,0.5,1.5,1.0,1,2,24,4911621.73867,-4910691.86913,valid
4,7,2,4,2,1.75,0.5,1.75,1.0,0,3,64.2568055559,0,0,4,7,2,4,2,1.75,0.5,1.75,1.0,0,3,39,12279724.2987,-9822533.48832,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,893.121319444,0,0,1,5,0,1,0,5.0,0.0,5.0,0,0,1,32,12276026.6108,4465.60659722,valid
1,8,8,1,1,8.0,8.0,8.0,8.0,0,1,164.783935186,0,0,1,8,8,1,1,8.0,8.0,8.0,8.0,0,1,32,0.0,-39294938.5528,valid
2,14,1,2,1,7.0,0.5,7.0,1.0,0,1,1999.34306713,0,0,2,14,1,2,1,7.0,0.5,7.0,1.0,0,1,5,31903282.6493,-4882201.08483,valid
1,25,0,1,0,25.0,0.0,25.0,0,0,1,94.8037731485,0,0,1,25,0,1,0,25.0,0.0,25.0,0,0,1,13,61400090.9928,2370.09432871,valid
7,22,68,7,6,3.14285714286,9.71428571429,3.14285714286,11.3333333333,3,3,628.781273148,628.781273148,628.781273148,7,22,68,7,6,3.14285714286,9.71428571429,3.14285714286,11.3333333333,3,3,61,-112883120.155,-333854387.112,valid
1,6,6,1,1,6.0,6.0,6.0,6.0,0,1,93.9600925925,0,0,1,6,6,1,1,6.0,6.0,6.0,6.0,0,1,62,0.0,-29472053.8007,valid
2,17,1,2,1,8.5,0.5,8.5,1.0,0,2,894.027384259,0,0,2,17,1,2,1,8.5,0.5,8.5,1.0,0,2,80,39257929.3322,-4870763.06868,valid
1,0,3,0,1,0.0,3.0,0,3.0,0,1,74.7839699076,0,0,1,0,3,0,1,0.0,3.0,0,3.0,0,1,4,-7368070.97854,-14736366.309,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1297.87543981,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,6,7364401.70413,3893.62631944,valid
2,5,2,2,2,2.5,1.0,2.5,1.0,0,2,81.2486805557,0,0,2,5,2,2,2,2.5,1.0,2.5,1.0,0,2,38,7367667.89832,-9822673.97491,valid
1,21,0,1,0,21.0,0.0,21.0,0,0,1,834.98275463,0,0,1,21,0,1,0,21.0,0.0,21.0,0,0,1,3,51560532.6753,17534.6378472,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,216.797118056,0,0,1,5,0,1,0,5.0,0.0,5.0,0,0,1,33,12279408.2318,1083.98559028,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,1657.10586806,0,0,1,6,0,1,0,6.0,0.0,6.0,0,0,1,3,14726648.0257,9942.63520833,valid
3,11,3,3,2,3.66666666667,1.0,3.66666666667,1.5,0,2,624.777719907,0,0,3,11,3,3,2,3.66666666667,1.0,3.66666666667,1.5,0,2,53,19632861.8462,-14713035.1334,valid
2,7,1,2,1,3.5,0.5,3.5,1.0,1,1,88.9865277777,88.9865277777,88.9865277777,2,7,1,2,1,3.5,0.5,3.5,1.0,1,1,20,14735929.5022,-4911357.75523,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,1535.40422454,0,0,1,2,0,1,0,2.0,0.0,2.0,0,0,1,77,4909126.07852,3070.80844907,valid
1,26,0,1,0,26.0,0.0,26.0,0,0,1,2683.35328704,0,0,1,26,0,1,0,26.0,0.0,26.0,0,0,1,4,63788792.3451,69767.185463,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,624.693611111,0,0,1,9,0,1,0,9.0,0.0,9.0,0,0,1,60,22099263.7489,5622.2425,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,624.829375,0,0,1,11,0,1,0,11.0,0.0,11.0,0,0,1,56,27010209.7552,6873.123125,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,620.758125,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,5,7366433.05608,1862.274375,valid
3,37,23,3,2,12.3333333333,7.66666666667,12.3333333333,11.5,0,3,836.854282408,0,0,3,37,23,3,2,12.3333333333,7.66666666667,12.3333333333,11.5,0,3,53,34355170.9899,-112888722.282,valid
4,33,33,3,3,8.25,8.25,11.0,11.0,1,3,1924.57539352,2023.80939815,2023.80939815,4,33,33,3,3,8.25,8.25,11.0,11.0,1,3,94,-16563.9452662,-161954192.204,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,629.662916667,0,0,1,2,0,1,0,2.0,0.0,2.0,0,0,1,9,4910937.56113,1259.32583333,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,3091.54674769,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,9,7359020.69021,9274.64024306,valid
2,3,3,1,1,1.5,1.5,3.0,3.0,0,1,622.818009259,0,0,2,3,3,1,1,1.5,1.5,3.0,3.0,0,1,33,-2.89350694604,-14732850.8593,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,797.224641204,0,0,1,2,0,1,0,2.0,0.0,2.0,0,0,1,7,4910602.43769,1594.44928241,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,3633.88850694,0,0,1,7,0,1,0,7.0,0.0,7.0,0,0,1,101,17167251.8848,25437.2195486,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,2,894.027384259,0,0,2,4,1,2,1,2.0,0.5,2.0,1.0,0,2,119,7359910.62236,-4902024.12411,valid
1,14,0,1,0,14.0,0.0,14.0,0,0,1,619.894236111,0,0,1,14,0,1,0,14.0,0.0,14.0,0,0,1,18,34376699.6895,8678.51930556,valid
2,14,7,2,1,7.0,3.5,7.0,7.0,0,2,92.3666898152,0,0,2,14,7,2,1,7.0,3.5,7.0,7.0,0,2,22,17191161.2166,-34382557.1873,valid
2,3,3,1,1,1.5,1.5,3.0,3.0,0,2,837.171458333,0,0,2,3,3,1,1,1.5,1.5,3.0,3.0,0,2,129,-6088.98479167,-14725478.6474,valid
3,16,2,3,2,5.33333333333,0.666666666667,5.33333333333,1.0,0,3,894.033425926,0,0,3,16,2,3,2,5.33333333333,0.666666666667,5.33333333333,1.0,0,3,5,34355162.9024,-9788411.38683,valid
2,9,2,2,1,4.5,1.0,4.5,2.0,0,2,894.027384259,0,0,2,9,2,2,1,4.5,1.0,4.5,2.0,0,2,79,17178162.587,-9806291.147,valid
2,8,1,2,1,4.0,0.5,4.0,1.0,0,2,894.027384259,0,0,2,8,1,2,1,4.0,0.5,4.0,1.0,0,2,79,17178162.587,-4895882.3148,valid
2,9,2,2,1,4.5,1.0,4.5,2.0,0,2,894.027384259,0,0,2,9,2,2,1,4.5,1.0,4.5,2.0,0,2,79,17178162.587,-9806291.147,valid
4,136,3,4,2,34.0,0.75,34.0,1.5,0,4,1034.85793982,0,0,4,136,3,4,2,34.0,0.75,34.0,1.5,0,4,47,326341118.02,-14408118.2707,valid
3,11,3,3,2,3.66666666667,1.0,3.66666666667,1.5,0,2,91.7938078707,0,0,3,11,3,3,2,3.66666666667,1.0,3.66666666667,1.5,0,2,109,19643797.2878,-14729987.5711,valid
2,2,1,2,1,1.0,0.5,1.0,1.0,0,2,629.061388889,0,0,2,2,1,2,1,1.0,0.5,1.0,1.0,0,2,41,2453640.48594,-4908480.80664,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,624.829375,0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,56,0.0,-4910947.22822,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,2488.11637732,0,0,1,2,0,1,0,2.0,0.0,2.0,0,0,1,36,4907220.65421,4976.23275463,valid
2,17,1,2,1,8.5,0.5,8.5,1.0,0,2,797.0334375,0,0,2,17,1,2,1,8.5,0.5,8.5,1.0,0,2,94,39251705.7669,-4864733.4912,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,614.895613426,0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,28,0.0,-4910967.09574,valid
1,13,0,1,0,13.0,0.0,13.0,0,0,1,110.193113426,0,0,1,13,0,1,0,13.0,0.0,13.0,0,0,1,20,31927847.2548,1432.51047454,valid
1,0,3,0,1,0.0,3.0,0,3.0,0,1,622.740856482,0,0,1,0,3,0,1,0.0,3.0,0,3.0,0,1,4,-7366427.10788,-14734722.4383,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,2794.90269676,0,0,1,4,0,1,0,4.0,0.0,4.0,0,0,1,62,9813214.16315,11179.610787,valid
2,22,11,2,1,11.0,5.5,11.0,11.0,0,2,92.3666898152,0,0,2,22,11,2,1,11.0,5.5,11.0,11.0,0,2,22,27014681.9118,-54029732.7229,valid
1,20,0,1,0,20.0,0.0,20.0,0,0,1,834.98275463,0,0,1,20,0,1,0,20.0,0.0,20.0,0,0,1,3,49105269.2146,16699.6550926,valid
2,4,0,2,0,2.0,0.0,2.0,0,0,1,14.2018055557,0,0,2,4,0,2,0,2.0,0.0,2.0,0,0,1,32,9824276.93828,116.835659722,valid
3,12,5,3,1,4.0,1.66666666667,4.0,5.0,0,3,1692.2024537,0,0,3,12,5,3,1,4.0,1.66666666667,4.0,5.0,0,3,55,17169015.974,-24504092.5265,valid
1,3,3,1,1,3.0,3.0,3.0,3.0,0,1,616.007604167,0,0,1,3,3,1,1,3.0,3.0,3.0,3.0,0,1,40,0.0,-14732894.6153,valid
1,4,4,1,1,4.0,4.0,4.0,4.0,0,1,613.899930556,0,0,1,4,4,1,1,4.0,4.0,4.0,4.0,0,1,3,0.0,-19643876.3484,valid
2,5,5,1,1,2.5,2.5,5.0,5.0,0,2,2076.6196875,0,0,2,5,5,1,1,2.5,2.5,5.0,5.0,0,2,27,-27.8153935187,-24540190.4226,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1297.85903935,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,18,7364401.75333,3893.57711806,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1408.34512731,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,15,7364070.29507,4225.03538194,valid
2,2,2,2,2,1.0,1.0,1.0,1.0,0,2,894.027384259,0,0,2,2,2,2,2,1.0,1.0,1.0,1.0,0,2,95,0.0,-9818291.72315,valid
2,2,2,2,2,1.0,1.0,1.0,1.0,0,2,894.027384259,0,0,2,2,2,2,2,1.0,1.0,1.0,1.0,0,2,95,0.0,-9818291.72315,valid
3,7,7,3,3,2.33333333333,2.33333333333,2.33333333333,2.33333333333,0,3,894.027384259,0,0,3,7,7,3,3,2.33333333333,2.33333333333,2.33333333333,2.33333333333,0,3,106,0.0,-34358454.3303,valid
2,1,4,1,2,0.5,2.0,1.0,2.0,0,2,837.171458333,0,0,2,1,4,1,2,0.5,2.0,1.0,2.0,0,2,93,-7365783.81608,-19641962.0375,valid
2,2,2,2,2,1.0,1.0,1.0,1.0,0,2,894.027384259,0,0,2,2,2,2,2,1.0,1.0,1.0,1.0,0,2,95,0.0,-9818291.72315,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,3061.54237269,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,20,7359110.70333,9184.62711806,valid
5,17,14,5,5,3.4,2.8,3.4,2.8,1,2,544.726712963,544.726712963,544.726712963,5,17,14,5,5,3.4,2.8,3.4,2.8,1,2,10,7366272.78304,-68751913.7606,valid
8,23,9,8,6,2.875,1.125,2.875,1.5,0,4,624.777719907,0,0,8,23,9,8,6,2.875,1.125,2.875,1.5,0,4,112,34352018.1166,-44133013.197,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1626.83883102,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,43,7363414.81396,4880.51649306,valid
1,14,0,1,0,14.0,0.0,14.0,0,0,1,1594.92052083,0,0,1,14,0,1,0,14.0,0.0,14.0,0,0,1,16,34363049.3215,22328.8872917,valid
4,14,5,4,3,3.5,1.25,3.5,1.66666666667,0,3,2795.63784722,0,0,4,14,5,4,3,3.5,1.25,3.5,1.66666666667,0,3,112,22075156.7182,-24502103.0451,valid
1,7,9,1,1,7.0,9.0,7.0,9.0,0,1,151.187789352,0,0,1,7,9,1,1,7.0,9.0,7.0,9.0,0,1,54,-4911894.51139,-44207352.9781,valid
1,13,0,1,0,13.0,0.0,13.0,0,0,1,1594.92052083,0,0,1,13,0,1,0,13.0,0.0,13.0,0,0,1,16,31908545.7985,20733.9667708,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,624.829375,0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,56,0.0,-4910947.22822,valid
2,4,4,1,1,2.0,2.0,4.0,4.0,0,1,3126.98938657,0,0,2,4,4,1,1,2.0,2.0,4.0,4.0,0,1,70,-16.0288888887,-19623755.6039,valid
2,8,1,2,1,4.0,0.5,4.0,1.0,0,2,894.028402778,0,0,2,8,1,2,1,4.0,0.5,4.0,1.0,0,2,13,17171048.2772,-4888768.00293,valid
3,5,3,3,2,1.66666666667,1.0,1.66666666667,1.5,0,3,2795.63784722,0,0,3,5,3,3,2,1.66666666667,1.0,1.66666666667,1.5,0,3,86,4905235.05152,-14712257.1271,valid
1,7,5,1,1,7.0,5.0,7.0,5.0,0,1,620.811041667,0,0,1,7,5,1,1,7.0,5.0,7.0,5.0,0,1,15,4910955.26488,-24553534.7023,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1291.91392361,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,26,7364419.58868,3875.74177083,valid
4,7,10,3,4,1.75,2.5,2.33333333333,2.5,0,3,1036.91744213,0,0,4,7,10,3,4,1.75,2.5,2.33333333333,2.5,0,3,18,-7368918.4458,-49081482.8276,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,622.903136574,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,24,7366426.62104,1868.70940972,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,2794.90269676,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,62,7359910.62236,8384.70809028,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,1594.92052083,0,0,1,10,0,1,0,10.0,0.0,10.0,0,0,1,16,24545035.2296,15949.2052083,valid
4,9,10,3,3,2.25,2.5,3.0,3.33333333333,0,3,3130.9966088,0,0,4,9,10,3,3,2.25,2.5,3.0,3.33333333333,0,3,105,-2454969.78126,-49057066.6356,valid
1,2,2,1,1,2.0,2.0,2.0,2.0,0,1,622.740856482,0,0,1,2,2,1,1,2.0,2.0,2.0,2.0,0,1,4,0.0,-9821902.81051,valid
3,4,4,2,2,1.33333333333,1.33333333333,2.0,2.0,0,3,1924.57539352,0,0,3,4,4,2,2,1.33333333333,1.33333333333,2.0,2.0,0,3,57,-3273.09545139,-19629729.3277,valid
3,5,5,2,2,1.66666666667,1.66666666667,2.5,2.5,0,2,2761.80314815,0,0,3,5,5,2,2,1.66666666667,1.66666666667,2.5,2.5,0,2,130,-1476.77384259,-24531224.0989,valid
1,0,3,0,1,0.0,3.0,0,3.0,0,1,3250.09966435,0,0,1,0,3,0,1,0.0,3.0,0,3.0,0,1,10,-7358545.03146,-14726840.3619,valid
1,5,5,1,1,5.0,5.0,5.0,5.0,0,1,93.9600925925,0,0,1,5,5,1,1,5.0,5.0,5.0,5.0,0,1,62,0.0,-24560044.8339,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,88.9761226852,0,0,1,7,0,1,0,7.0,0.0,7.0,0,0,1,3,17192066.2715,622.832858797,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,2,92.3666898152,0,0,2,6,3,2,1,3.0,1.5,3.0,3.0,0,2,67,7367841.76708,-14735582.8974,valid
3,5,3,3,2,1.66666666667,1.0,1.66666666667,1.5,0,3,2795.63784722,0,0,3,5,3,3,2,1.66666666667,1.0,1.66666666667,1.5,0,3,86,4905235.05152,-14712257.1271,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,3633.8915625,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,94,7357393.65576,10901.6746875,valid
2,5,1,2,1,2.5,0.5,2.5,1.0,0,1,1692.2024537,0,0,2,5,1,2,1,2.5,0.5,2.5,1.0,0,1,14,9816955.02931,-4901373.73743,valid
6,34,14,6,5,5.66666666667,2.33333333333,5.66666666667,2.8,0,2,629.061388889,0,0,6,34,14,6,5,5.66666666667,2.33333333333,5.66666666667,2.8,0,2,66,49074051.8554,-68674295.4603,valid
2,17,2,2,1,8.5,1.0,8.5,2.0,0,2,3252.49109954,0,0,2,17,2,2,1,8.5,1.0,8.5,2.0,0,2,133,36786968.3247,-9756875.48193,valid
3,13,3,3,1,4.33333333333,1.0,4.33333333333,3.0,0,2,3094.5684375,0,0,3,13,3,3,1,4.33333333333,1.0,4.33333333333,3.0,0,2,156,24525277.3505,-14682316.1659,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,81.268298611,0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,24,0.0,-4912034.35037,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,216.797118056,0,0,1,5,0,1,0,5.0,0.0,5.0,0,0,1,33,12279408.2318,1083.98559028,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,2,894.027384259,0,0,2,4,1,2,1,2.0,0.5,2.0,1.0,0,2,119,7359910.62236,-4902024.12411,valid
