% []
@RELATION base

@ATTRIBUTE tot_changes_Methods NUMERIC
@ATTRIBUTE sum_insert_Methods NUMERIC
@ATTRIBUTE sum_delets_Methods NUMERIC
@ATTRIBUTE count_insert_Methods NUMERIC
@ATTRIBUTE count_delets_Methods NUMERIC
@ATTRIBUTE avg_insert_Methods NUMERIC
@ATTRIBUTE avg_delets_Methods NUMERIC
@ATTRIBUTE avg_insert_nonzero_Methods NUMERIC
@ATTRIBUTE avg_delets_nonzero_Methods NUMERIC
@ATTRIBUTE tot_bugs_Methods NUMERIC
@ATTRIBUTE tot_developers_Methods NUMERIC
@ATTRIBUTE change_set_Methods NUMERIC
@ATTRIBUTE age_Methods NUMERIC
@ATTRIBUTE age2_Methods NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
1,3,0,1,0,3.0,0.0,3.0,0,0,1,10,7364797.46913,6962.54649306,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,88,9819376.19264,9637.16152778,valid
2,21,19,1,1,10.5,9.5,21.0,19.0,0,1,369,4905839.95966,-93275291.6305,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,327,7361844.23993,9915.77569444,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,8,7365720.53024,6039.48538194,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,131,9823156.29741,5857.05675926,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,2,19650874.0919,7152.61648148,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,21,7365732.20361,6027.81201389,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,30,22101877.1944,13402.8525,valid
2,5,3,2,1,2.5,1.5,2.5,3.0,1,1,360,4909134.11374,-14723667.7259,valid
3,9,3,3,2,3.0,1.0,3.0,1.5,0,2,22,14735209.557,-14727512.336,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,327,24539480.7998,33052.5856481,valid
2,7,4,2,1,3.5,2.0,3.5,4.0,1,1,373,7363788.16345,-19630780.5676,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,36,7368901.77771,2858.23791667,valid
2,36,0,2,0,18.0,0.0,18.0,0,0,1,10,88388937.8646,72182.3229167,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,131,7367367.22306,-4907186.79648,valid
2,5,3,2,1,2.5,1.5,2.5,3.0,1,1,360,4909134.11374,-14723667.7259,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,131,7367367.22306,-4907186.79648,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,327,7361844.23993,9915.77569444,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,131,7367367.22306,4392.79256944,valid
1,21,0,1,0,21.0,0.0,21.0,0,0,1,2,51573245.4055,29074.7039236,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,51,9819573.02593,9440.32824074,valid
3,10,2,2,2,3.33333333333,0.666666666667,5.0,1.0,0,2,56,19638215.0235,-9802159.49046,valid
3,114,44,3,2,38.0,14.6666666667,38.0,22.0,1,2,383,171826249.777,-215844843.192,valid
2,5,1,1,1,2.5,0.5,5.0,1.0,0,1,24,9820982.95935,-4902474.07155,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,1,7365981.24872,-4904875.95068,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,327,24539480.7998,33052.5856481,valid
2,15,10,2,2,7.5,5.0,7.5,5.0,0,1,11,12278862.1625,-49108051.9402,valid
2,2,3,1,2,1.0,1.5,2.0,1.5,1,2,60,-2454921.35587,-14731819.6461,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,36,12278916.3703,7350.3224537,valid
2,21,2,1,1,10.5,1.0,21.0,2.0,0,1,18,46661993.8276,-9798167.85531,valid
2,8,2,2,1,4.0,1.0,4.0,2.0,0,1,42,14737738.1363,-9819498.06581,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,327,7361844.23993,9915.77569444,valid
2,45,3,2,1,22.5,1.5,22.5,3.0,0,1,15,103107292.721,-14637237.1244,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,18,7364643.6066,7116.40902778,valid
3,55,7,3,2,18.3333333333,2.33333333333,18.3333333333,3.5,0,2,32,117840476.512,-34271255.1037,valid
3,5,2,3,2,1.66666666667,0.666666666667,1.66666666667,1.0,1,3,43,7364532.18726,-9814095.47432,valid
5,33,13,5,4,6.6,2.6,6.6,3.25,0,3,108,49093351.0935,-63780225.0414,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,327,26993428.8797,36357.844213,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,327,17177636.5598,23136.8099537,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,8,12279310.7392,6955.95353009,valid
2,21,21,1,1,10.5,10.5,21.0,21.0,1,1,23,-596.09010417,-103105939.784,valid
3,5,6,2,2,1.66666666667,2.0,2.5,3.0,1,2,364,-2455658.95262,-29460220.8079,valid
1,18,0,1,0,18.0,0.0,18.0,0,0,1,7,44188643.6965,41916.3972917,valid
5,63,11,5,2,12.6,2.2,12.6,5.5,0,1,64,127658310.476,-53898191.1652,valid
1,27,0,1,0,27.0,0.0,27.0,0,0,1,36,66320115.9994,25724.14125,valid
2,36,2,2,1,18.0,1.0,18.0,2.0,0,1,10,83465962.3276,-9742405.23231,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,327,26993428.8797,36357.844213,valid
1,13,0,1,0,13.0,0.0,13.0,0,0,1,51,31913612.3343,30681.0667824,valid
2,14,14,1,1,7.0,7.0,14.0,14.0,0,2,327,-9677.85631944,-68720224.0957,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,42,7367426.33844,-4907304.45207,valid
6,153,156,6,5,25.5,26.0,25.5,31.2,0,1,69,-7367292.72591,-766206171.862,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,327,9815792.31991,13221.0342593,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,327,12269740.3999,16526.2928241,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,10,7367297.50806,4462.50756944,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,36,7368901.77771,2858.23791667,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,39,22106713.4641,8566.5828125,valid
1,17,0,1,0,17.0,0.0,17.0,0,0,1,7,41735220.5648,38086.1904398,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,327,22085532.7198,29747.3270833,valid
3,8,2,3,2,2.66666666667,0.666666666667,2.66666666667,1.0,0,2,23,14732097.6662,-9811721.53727,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,8,17194205.804,6567.56576389,valid
2,5,3,2,1,2.5,1.5,2.5,3.0,1,1,373,4909130.10947,-14723687.7472,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,327,17177636.5598,23136.8099537,valid
4,26,19,3,3,6.5,4.75,8.66666666667,6.33333333333,2,3,365,17180240.5458,-93265428.7652,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,7,4909849.29961,4657.37747685,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,39,7368904.48802,2855.52760417,valid
7,65,20,7,6,9.28571428571,2.85714285714,9.28571428571,3.33333333333,0,2,145,110510508.423,-98166009.7945,valid
2,143,2,1,1,71.5,1.0,143.0,2.0,0,1,46,346265441.553,-9615854.09132,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,34,19646470.2358,11556.4725,valid
4,8,7,4,3,2.0,1.75,2.0,2.33333333333,0,1,33,2455791.54668,-34385777.3082,valid
2,3,3,1,1,1.5,1.5,3.0,3.0,1,1,373,-557.99548611,-14728506.3194,valid
3,6,3,2,1,2.0,1.0,3.0,3.0,0,2,29,7364860.93587,-14727697.8449,valid
1,1,0,1,0,1.0,0.0,1.0,0,0,1,39,2456301.49601,951.842534722,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,131,7367367.22306,4392.79256944,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,131,7367367.22306,4392.79256944,valid
12,86,54,12,10,7.16666666667,4.5,7.16666666667,5.4,4,3,410,78561510.4955,-265080032.821,valid
5,30,6,5,4,6.0,1.2,6.0,1.5,1,4,103,58916782.8172,-29402423.6112,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,10,7365741.01882,6018.99680556,valid
2,39,5,2,1,19.5,2.5,19.5,5.0,0,1,32,83470063.0023,-24481311.7262,valid
2,5,1,2,1,2.5,0.5,2.5,1.0,1,2,18,9819524.8088,-4900290.30968,valid
2,25,3,2,1,12.5,1.5,12.5,3.0,0,2,60,54008174.5615,-14684709.9892,valid
1,34,0,1,0,34.0,0.0,34.0,0,0,1,28,83465690.4473,80923.0631481,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,2,49,7364664.76917,-4904941.88697,valid
4,29,12,4,3,7.25,3.0,7.25,4.0,1,3,48,41733471.3037,-58879113.6762,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,16,9824195.68449,4817.66967593,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,13,17191006.8214,9766.5483449,valid
1,1,0,1,0,1.0,0.0,1.0,0,0,1,4,2456312.16807,941.170474537,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,131,7367367.22306,4392.79256944,valid
4,31,2,4,2,7.75,0.5,7.75,1.0,0,2,25,71224312.3415,-9788210.47546,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,3,22107099.5166,8180.5303125,valid
2,7,1,2,1,3.5,0.5,3.5,1.0,1,2,88,14729064.289,-4895383.72417,valid
1,1,0,1,0,1.0,0.0,1.0,0,0,1,39,2456301.49601,951.842534722,valid
5,22,16,5,4,4.4,3.2,4.4,4.0,3,3,101,14729243.4034,-78544627.4553,valid
3,61,27,3,2,20.3333333333,9.0,20.3333333333,13.5,0,2,367,83457361.2039,-132472964.389,valid
9,113,52,8,8,12.5555555556,5.77777777778,14.125,6.5,2,3,404,149751598.288,-255172452.849,valid
1,18,0,1,0,18.0,0.0,18.0,0,0,1,6,44205913.751,24646.3427083,valid
7,93,10,7,6,13.2857142857,1.42857142857,13.2857142857,1.66666666667,1,2,139,203830495.987,-48995409.1206,valid
1,17,0,1,0,17.0,0.0,17.0,0,0,1,6,41748293.9357,25012.8195486,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,327,7361844.23993,9915.77569444,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,12,7365732.49802,6027.51760417,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,131,7367367.22306,4392.79256944,valid
2,3,3,1,1,1.5,1.5,3.0,3.0,0,2,327,-2063.70934028,-14725752.1892,valid
7,340,340,6,6,48.5714285714,48.5714285714,56.6666666667,56.6666666667,0,3,407,-236437.81287,-1669487126.72,valid
2,3,3,1,1,1.5,1.5,3.0,3.0,1,1,373,-557.99548611,-14728506.3194,valid
1,35,0,1,0,35.0,0.0,35.0,0,0,1,3,85952224.7856,51642.0633102,valid
2,5,3,2,1,2.5,1.5,2.5,3.0,1,1,373,4909130.10947,-14723687.7472,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,131,7367367.22306,-4907186.72623,valid
4,33,4,4,3,8.25,1.0,8.25,1.33333333333,3,3,112,71196507.8758,-19576804.5919,valid
6,47,22,5,5,7.83333333333,3.66666666667,9.4,4.4,1,3,65,61378073.0056,-107993275.236,valid
9,34,13,8,8,3.77777777778,1.44444444444,4.25,1.625,3,3,128,51551773.5877,-63777211.8303,valid
2,11,11,1,1,5.5,5.5,11.0,11.0,0,2,372,-2861.80570602,-54005338.9933,valid
2,5,3,2,1,2.5,1.5,2.5,3.0,1,1,373,4909130.10947,-14723687.7472,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,131,7367367.22306,4392.79256944,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,36,7368901.77771,2858.23791667,valid
1,13,0,1,0,13.0,0.0,13.0,0,0,1,327,31901325.0397,42968.3613426,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,8,12279310.7392,6955.95353009,valid
1,1,0,1,0,1.0,0.0,1.0,0,0,1,8,2455791.21333,1462.12520833,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,4,7367325.06965,4434.94597222,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,4,7367325.06965,4434.94597222,valid
4,9,9,3,3,2.25,2.25,3.0,3.0,1,1,44,-667.016874999,-44193882.0327,valid
3,17,0,3,0,5.66666666667,0.0,5.66666666667,0,0,1,13,41749765.0078,23541.7474305,valid
2,38,2,2,1,19.0,1.0,19.0,2.0,0,1,3,88412438.7262,-9774930.9137,valid
3,10,9,2,2,3.33333333333,3.0,5.0,4.5,1,1,54,2454847.58579,-44185656.3803,valid
4,56,3,4,1,14.0,0.75,14.0,3.0,0,1,59,130112320.538,-14614002.4705,valid
1,0,10,0,1,0.0,10.0,0,10.0,0,1,33,-24548732.5747,-49121265.9601,valid
2,7,7,1,1,3.5,3.5,7.0,7.0,1,1,353,-1267.57498843,-34366480.3307,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,2,49,7364664.76917,-4904941.88697,valid
2,153,2,2,1,76.5,1.0,76.5,2.0,1,2,328,370546160.077,-9319519.50167,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,18,7364643.6066,7116.40902778,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,1,1,373,7363974.16194,-14721278.4612,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,3,14735171.9639,8348.06736111,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,131,7367367.22306,-4907186.79648,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,30,7367292.39813,4467.6175,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,7,9823097.69264,5915.66152778,valid
2,8,8,1,1,4.0,4.0,8.0,8.0,0,1,335,-1295.16324074,-39264464.4429,valid
2,5,0,2,0,2.5,0.0,2.5,0,1,2,89,12277159.0003,9107.69237268,valid
3,10,4,3,2,3.33333333333,1.33333333333,3.33333333333,2.0,0,2,21,14729975.7373,-19628425.8029,valid
1,2,2,1,1,2.0,2.0,2.0,2.0,0,1,21,0.0,-9824076.74144,valid
2,6,0,2,0,3.0,0.0,3.0,0,0,2,18,14729613.0708,13906.9604167,valid
3,13,2,3,2,4.33333333333,0.666666666667,4.33333333333,1.0,0,2,72,27003240.564,-9794808.57197,valid
2,10,0,2,0,5.0,0.0,5.0,0,0,1,20,24552470.0024,20063.383044,valid
1,58,0,1,0,58.0,0.0,58.0,0,0,1,36,142465434.369,55259.2663889,valid
2,7,1,2,1,3.5,0.5,3.5,1.0,0,1,17,14736410.2692,-4905027.00287,valid
3,6,3,2,1,2.0,1.0,3.0,3.0,0,2,29,7364860.93587,-14727697.8449,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,18,24548812.022,23721.3634259,valid
3,14,11,3,2,4.66666666667,3.66666666667,4.66666666667,5.5,0,1,22,7357332.89236,-54013437.3249,valid
3,21,10,3,2,7.0,3.33333333333,7.0,5.0,1,2,383,27001238.5938,-49068383.414,valid
3,15,18,3,3,5.0,6.0,5.0,6.0,0,1,34,-7368891.76462,-88389717.9392,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,327,7361844.23993,9915.77569444,valid
7,55,26,7,5,7.85714285714,3.71428571429,7.85714285714,5.2,2,3,381,71207263.067,-127609399.173,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,327,7361844.23993,9915.77569444,valid
3,19,8,3,1,6.33333333333,2.66666666667,6.33333333333,8.0,1,2,55,27004934.5016,-39253839.2678,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1,9819685.52986,9327.82430555,valid
2,3,1,2,1,1.5,0.5,1.5,1.0,0,1,40,4909894.53764,-4905904.98181,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,327,7361844.23993,9915.77569444,valid
2,1,2,1,1,0.5,1.0,1.0,2.0,0,1,22,-2454890.58106,-9821915.78303,valid
4,14,9,4,3,3.5,2.25,3.5,3.0,1,3,368,12273290.2699,-44175144.2814,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,19,22102049.8639,13230.1830208,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,8,7367324.33358,4435.68204861,valid
1,18,0,1,0,18.0,0.0,18.0,0,0,1,327,44171065.4396,59494.6541667,valid
2,8,8,1,1,4.0,4.0,8.0,8.0,1,1,353,-1448.65712963,-39275977.5208,valid
2,43,5,2,1,21.5,2.5,21.5,5.0,0,1,31,93290245.1143,-24472480.4839,valid
1,13,0,1,0,13.0,0.0,13.0,0,0,1,14,31926299.6006,17993.8004398,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,327,12269740.3999,16526.2928241,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,88,7364532.14448,7227.87114583,valid
1,35,0,1,0,35.0,0.0,35.0,0,0,1,51,85921263.9769,82602.8721065,valid
2,5,3,2,1,2.5,1.5,2.5,3.0,1,1,360,4909134.11374,-14723667.7259,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,131,7367367.22306,4392.79256944,valid
1,1,0,1,0,1.0,0.0,1.0,0,0,1,28,2455819.06463,1434.27391204,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,327,7361844.23993,9915.77569444,valid
2,84,31,2,1,42.0,15.5,42.0,31.0,0,2,372,130098958.174,-152069460.756,valid
2,4,3,2,1,2.0,1.5,2.0,3.0,0,2,9,2455957.88882,-14733472.8284,valid
1,33,0,1,0,33.0,0.0,33.0,0,0,1,14,81043683.6015,45676.5703472,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,32,22102066.9306,13213.11625,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,7,24557878.6103,14654.7751157,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,34,24558087.7948,14445.590625,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,327,12269740.3999,16526.2928241,valid
1,12,0,1,0,12.0,0.0,12.0,0,0,1,327,29447376.9597,39663.1027778,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,6,7364808.78688,6951.22875,valid
6,49,9,6,4,8.16666666667,1.5,8.16666666667,2.25,3,2,48,98238095.2446,-44157448.8043,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,2,49,7364664.76917,-4904941.88697,valid
2,42,1,2,1,21.0,0.5,21.0,1.0,1,2,327,100613283.645,-4775205.29032,valid
2,5,3,2,1,2.5,1.5,2.5,3.0,1,1,360,4909134.11374,-14723667.7259,valid
4,12,3,4,3,3.0,0.75,3.0,1.0,0,3,50,22103680.607,-14724709.2445,valid
1,16,0,1,0,16.0,0.0,16.0,0,0,1,327,39263169.2796,52884.137037,valid
2,41,23,2,1,20.5,11.5,20.5,23.0,1,1,373,44182914.9792,-112875181.299,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,19,12278916.591,7350.10167824,valid
1,2,2,1,1,2.0,2.0,2.0,2.0,0,1,13,0.0,-9823072.74588,valid
1,13,0,1,0,13.0,0.0,13.0,0,0,1,1,31914014.5485,30278.8525,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,34,7367426.33844,4333.6771875,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,131,24557890.7435,14642.6418981,valid
2,5,7,1,1,2.5,3.5,5.0,7.0,0,2,57,-4910178.2266,-34373085.4164,valid
2,9,1,2,1,4.5,0.5,4.5,1.0,0,2,15,19638944.9188,-4890707.41808,valid
4,53,4,4,3,13.25,1.0,13.25,1.33333333333,1,3,337,120244868.285,-19474473.5338,valid
3,22,1,3,1,7.33333333333,0.333333333333,7.33333333333,1.0,0,3,48,51576343.4026,-4886060.42663,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,29,9819520.58426,9492.76990741,valid
1,24,0,1,0,24.0,0.0,24.0,0,0,1,327,58894753.9194,79326.2055556,valid
10,69,44,9,8,6.9,4.4,7.66666666667,5.5,0,5,131,61373324.3921,-215980073.82,valid
1,17,0,1,0,17.0,0.0,17.0,0,0,1,5,41756921.1999,16385.5552662,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,131,7367367.22306,4392.79256944,valid
2,10,1,2,1,5.0,0.5,5.0,1.0,0,1,42,22102279.0153,-4898637.0977,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,88,9819376.19264,9637.16152778,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,131,7367367.22306,4392.79256944,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,7,7364848.31361,6911.70201389,valid
2,6,3,1,1,3.0,1.5,6.0,3.0,1,2,21,7364523.40198,-14722291.5216,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,327,7361844.23993,9915.77569444,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,10,9824273.17042,4740.18375,valid
2,13,13,1,1,6.5,6.5,13.0,13.0,1,1,353,-2354.06783565,-63823463.4714,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,47,9819644.95171,9368.4024537,valid
2,5,3,2,1,2.5,1.5,2.5,3.0,1,1,360,4909134.11374,-14723667.7259,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,36,9825202.37028,3810.98388889,valid
1,58,0,1,0,58.0,0.0,58.0,0,0,1,327,142328988.639,191704.996759,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,327,24539480.7998,33052.5856481,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,327,9815792.31991,13221.0342593,valid
1,15,0,1,0,15.0,0.0,15.0,0,0,1,29,36823202.191,35597.8871528,valid
1,1,0,1,0,1.0,0.0,1.0,0,0,1,15,2455252.23318,2001.1053588,valid
4,25,4,4,2,6.25,1.0,6.25,2.0,1,2,40,51575038.9513,-19621342.3014,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,88,9819376.19264,9637.16152778,valid
1,49,0,1,0,49.0,0.0,49.0,0,0,1,36,120333380.428,72033.1600463,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,327,17177636.5598,23136.8099537,valid
1,1,0,1,0,1.0,0.0,1.0,0,0,1,5,2455819.04169,1434.29685185,valid
2,3,2,1,1,1.5,1.0,3.0,2.0,0,1,366,2454294.0594,-9816400.92595,valid
4,8,4,4,4,2.0,1.0,2.0,1.0,1,1,62,9821337.44738,-19633930.9672,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,14,7365740.99295,6019.02267361,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,16,22105130.1795,10149.8673958,valid
2,9,0,2,0,4.5,0.0,4.5,0,0,1,36,22106708.0266,8572.02027778,valid
8,217,47,8,7,27.125,5.875,27.125,6.71428571429,0,1,61,417481436.161,-230591278.534,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,6,12274681.3115,11585.38125,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,327,26993428.8797,36357.844213,valid
2,3,3,1,1,1.5,1.5,3.0,3.0,1,1,10,-4.65243055578,-14731476.1539,valid
2,105,3,2,1,52.5,1.5,52.5,3.0,0,1,20,250516989.955,-14613443.0614,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,2,357,7363974.16194,-14722485.6194,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,8,7367325.31986,4434.69576389,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,17,4910536.5088,3970.16828704,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,13,7367604.77851,4155.23711806,valid
4,24,4,3,2,6.0,1.0,8.0,2.0,0,3,50,49120331.7768,-19623367.397,valid
2,28,2,2,1,14.0,1.0,14.0,2.0,1,2,327,63802650.0794,-9732677.82139,valid
3,6,2,3,2,2.0,0.666666666667,2.0,1.0,0,1,52,9823207.45801,-9818532.29414,valid
2,40,17,2,1,20.0,8.5,20.0,17.0,0,2,372,56457915.734,-83408308.3642,valid
2,3,3,1,1,1.5,1.5,3.0,3.0,0,2,13,-203.232361111,-14731279.3653,valid
2,5,1,2,1,2.5,0.5,2.5,1.0,0,2,372,9818632.21593,-4899455.29803,valid
5,12,1,5,1,2.4,0.2,2.4,1.0,0,3,57,27005015.2117,-4886788.8228,valid
2,35,16,2,1,17.5,8.0,17.5,16.0,1,1,360,46638503.0256,-78505571.1359,valid
3,6,5,3,2,2.0,1.66666666667,2.0,2.5,0,1,24,2455276.81617,-24550690.3883,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,17,7365038.92319,-4905017.30766,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,8,17186255.4885,14517.8813079,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,5,14735171.845,8348.18625,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,5,9819632.48157,9380.87259259,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,9,9823396.41981,5616.93435185,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,131,7367367.22306,4392.79256944,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,327,7361844.23993,9915.77569444,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,353,7363974.16194,7785.85368055,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,36,7368901.77771,2858.23791667,valid
1,42,0,1,0,42.0,0.0,42.0,0,0,1,51,103105516.772,99123.4465278,valid
2,32,9,2,1,16.0,4.5,16.0,9.0,0,1,23,56463230.9367,-44135043.4632,valid
2,8,3,2,1,4.0,1.5,4.0,3.0,1,1,360,12273654.2584,-14716427.8549,valid
3,15,7,3,3,5.0,2.33333333333,5.0,2.33333333333,0,3,24,19646294.269,-34369924.483,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,327,7361844.23993,9915.77569444,valid
2,7,1,2,1,3.5,0.5,3.5,1.0,0,1,37,14734592.9006,-4902617.34358,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,131,7367367.22306,4392.79256944,valid
2,8,0,2,0,4.0,0.0,4.0,0,0,1,20,19641975.9984,16050.7098843,valid
1,18,0,1,0,18.0,0.0,18.0,0,0,1,6,44205913.751,24646.3427083,valid
2,5,3,2,1,2.5,1.5,2.5,3.0,1,1,373,4909130.10947,-14723687.7472,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,17,4910536.5088,3970.16828704,valid
13,181,134,12,10,13.9230769231,10.3076923077,15.0833333333,13.4,0,3,84,115379389.691,-657803568.936,valid
3,54,7,3,2,18.0,2.33333333333,18.0,3.5,0,2,33,115385431.592,-34273463.5221,valid
4,13,6,3,2,3.25,1.5,4.33333333333,3.0,1,3,372,17183194.4828,-29441040.6766,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,14,7365740.99295,6019.02267361,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,327,24539480.7998,33052.5856481,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,327,7361844.23993,9915.77569444,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,327,7361844.23993,9915.77569444,valid
4,8,5,3,2,2.0,1.25,2.66666666667,2.5,0,2,365,7363974.19838,-24540946.0585,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,8,12279310.7392,6955.95353009,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,327,9815792.31991,13221.0342593,valid
3,6,3,2,1,2.0,1.0,3.0,3.0,0,2,384,7366769.06476,-14724058.7957,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,2,7364770.67014,6989.34548611,valid
1,13,0,1,0,13.0,0.0,13.0,0,0,1,2,31925039.303,19254.0980787,valid
