% []
@RELATION base

@ATTRIBUTE tot_changes_Methods NUMERIC
@ATTRIBUTE sum_insert_Methods NUMERIC
@ATTRIBUTE sum_delets_Methods NUMERIC
@ATTRIBUTE count_insert_Methods NUMERIC
@ATTRIBUTE count_delets_Methods NUMERIC
@ATTRIBUTE avg_insert_Methods NUMERIC
@ATTRIBUTE avg_delets_Methods NUMERIC
@ATTRIBUTE avg_insert_nonzero_Methods NUMERIC
@ATTRIBUTE avg_delets_nonzero_Methods NUMERIC
@ATTRIBUTE tot_bugs_Methods NUMERIC
@ATTRIBUTE tot_developers_Methods NUMERIC
@ATTRIBUTE change_set_Methods NUMERIC
@ATTRIBUTE age_Methods NUMERIC
@ATTRIBUTE age2_Methods NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
5,30,30,4,3,6.0,6.0,7.5,10.0,4,2,215,-9186.23900464,-147366313.269,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,8,1,1,3.0,8.0,3.0,8.0,0,1,973,-12289631.737,-39327757.9848,valid
2,16,2,2,1,8.0,1.0,8.0,2.0,0,1,2871,34405257.893,-9822675.05896,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,1466,12278258.0186,12310.1449074,valid
2,8,8,2,2,4.0,4.0,4.0,4.0,0,1,994,0.0,-39327044.6172,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,228,17204057.878,2737.55084491,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,973,0.0,-4915852.69479,valid
4,44,39,3,3,11.0,9.75,14.6666666667,13.0,3,4,175,12277246.2516,-191718579.137,valid
8,43,18,7,7,5.375,2.25,6.14285714286,2.57142857143,0,6,369,61395049.7299,-88393734.1837,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,41,0,1,0,41.0,0.0,41.0,0,0,1,31,100750035.227,32623.7137616,valid
1,2,2,1,1,2.0,2.0,2.0,2.0,0,1,973,0.0,-9831705.38958,valid
1,1,0,1,0,1.0,0.0,1.0,0,0,1,173,2457926.3474,187.285300926,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,74,19664637.0619,271.999722224,valid
1,0,7,0,1,0.0,7.0,0,7.0,0,1,75,-17205978.3723,-34412773.8012,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,72,9826917.74157,5536.78921296,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,21,19661780.3469,3128.71462963,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,7386.08694445,valid
2,4,4,2,2,2.0,2.0,2.0,2.0,0,2,388,0.0,-19664078.6026,valid
1,3,3,1,1,3.0,3.0,3.0,3.0,0,1,367,0.0,-14748185.999,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,48,7370040.44802,4300.45006944,valid
5,45,7,5,4,9.0,1.4,9.0,1.75,0,5,439,93392486.4957,-34395246.0256,valid
1,12,0,1,0,12.0,0.0,12.0,0,0,1,2817,29490221.0511,7142.54125001,valid
2,3,3,1,1,1.5,1.5,3.0,3.0,1,1,2919,-700.765347222,-14745811.2909,valid
4,44,24,3,2,11.0,6.0,14.6666666667,12.0,3,4,105,49116856.7356,-117940296.007,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,2817,9830073.6837,2380.84708333,valid
8,16,20,8,7,2.0,2.5,2.0,2.85714285714,3,4,615,-9834539.97586,-98287364.4948,valid
2,4,4,1,1,2.0,2.0,4.0,4.0,0,2,96,-833.977962963,-19654516.6518,valid
7,216,126,7,6,30.8571428571,18.0,30.8571428571,21.0,5,7,482,221187563.207,-619385048.416,bugged
1,11,0,1,0,11.0,0.0,11.0,0,0,1,18,27025773.5281,13476.4315278,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,677,0.0,-4911620.72076,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,114,9824965.03657,7489.49421296,valid
1,27,0,1,0,27.0,0.0,27.0,0,0,1,25,66319562.3409,49505.741875,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,36,9828144.35083,4310.1799537,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,2817,7372555.26278,1785.6353125,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,30,14746503.7062,2178.09,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,36,22122969.268,53.4262500033,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,2817,7372555.26278,1785.6353125,valid
3,8,3,3,2,2.66666666667,1.0,2.66666666667,1.5,2,3,107,12281587.7047,-14739052.577,valid
8,79,33,8,7,9.875,4.125,9.875,4.71428571429,4,7,751,113034081.793,-162174285.691,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,31,7374113.09285,227.805243056,valid
3,19,1,3,1,6.33333333333,0.333333333333,6.33333333333,1.0,0,3,66,44210566.0768,-4880733.66649,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,2817,17202628.9465,4166.48239584,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,2817,24575184.2093,5952.11770833,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,99,7367999.56583,6341.33225695,valid
1,39,0,1,0,39.0,0.0,39.0,0,0,1,2817,95843218.4161,23213.2590625,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,81,7374198.18194,142.716145835,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,6,1,2,1,3.0,0.5,3.0,1.0,1,2,142,12282110.1444,-4907447.48375,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,69,7370369.64583,-14739714.6579,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
4,11,4,4,2,2.75,1.0,2.75,2.0,0,3,279,17196309.4634,-19649317.4756,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,23,19663089.4311,1819.63046296,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
6,25,17,6,5,4.16666666667,2.83333333333,4.16666666667,3.4,4,4,378,19637662.7137,-83519247.322,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,1466,24556516.0372,24620.2898148,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,34,9832285.50537,169.025416667,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,25,7368888.01333,5452.88475695,valid
1,29,0,1,0,29.0,0.0,29.0,0,0,1,53,71280310.9799,4984.36828706,valid
2,5,2,2,1,2.5,1.0,2.5,2.0,1,2,217,7373945.07722,-9831755.63404,valid
1,2,2,1,1,2.0,2.0,2.0,2.0,0,1,973,0.0,-9831705.38958,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,131,7372555.26278,1785.6353125,valid
2,33,1,2,1,16.5,0.5,16.5,1.0,1,2,2817,78640589.4696,-4896303.1222,valid
2,3,3,1,1,1.5,1.5,3.0,3.0,1,1,303,-621.930208333,-14747958.1506,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,30,30,1,1,15.0,15.0,30.0,30.0,1,2,364,-36556.4357639,-147423935.677,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,181,7369368.96205,4971.93604167,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,150,9832120.29509,334.235694446,valid
2,29,11,2,1,14.5,5.5,14.5,11.0,1,2,52,44199653.2097,-54031667.4176,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,10,7373506.72521,834.172881946,valid
1,73,0,1,0,73.0,0.0,73.0,0,0,1,2817,179398844.728,43450.4592709,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,314,7373902.72868,438.169409723,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,29,12,3,2,9.66666666667,4.0,9.66666666667,6.0,2,3,403,41784893.2465,-58989954.4358,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,173,7373779.04219,561.85590278,valid
2,6,6,2,2,3.0,3.0,3.0,3.0,1,2,1146,0.0,-29495325.4736,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,7386.08694445,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,236,14748241.8103,439.985833336,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,2817,12287592.1046,2976.05885417,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,43,10,2,1,21.5,5.0,21.5,10.0,1,2,133,81109073.6164,-49153108.7913,valid
1,23,0,1,0,23.0,0.0,23.0,0,0,1,2817,56522923.6813,13689.8707292,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,24,7370436.19837,3904.69972222,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,100,7369730.70094,4610.19715278,valid
1,0,15,0,1,0.0,15.0,0,15.0,0,1,182,-36866259.2649,-73737963.7554,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,15,7368003.77479,6337.12329861,valid
5,47,12,4,4,9.4,2.4,11.75,3.0,3,2,2966,86013169.2439,-58965034.3728,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,3,3,1,1,1.5,1.5,3.0,3.0,0,1,218,-104.389340278,-14737509.9518,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,367,0.0,-4916061.99965,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,114,7368723.77743,5617.12065972,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,191,7373256.02431,1084.87378472,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,52,14748419.3081,262.488125,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,7,7,1,1,3.5,3.5,7.0,7.0,0,2,141,-2035.13649306,-34385965.8499,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,5,2,2,1,2.5,1.0,2.5,2.0,1,2,89,7370617.12937,-9828396.48679,valid
1,4,4,1,1,4.0,4.0,4.0,4.0,0,1,973,0.0,-19663410.7792,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,2817,7372555.26278,1785.6353125,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,150,22122270.664,752.030312501,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,84,9826311.11764,6143.41314815,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,18,7368825.94594,5514.95215278,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,121,7373752.52545,588.37263889,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,191,17204264.0567,2531.37216435,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1466,9822606.41486,9848.11592593,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
2,3,2,1,1,1.5,1.0,3.0,2.0,1,2,92,2456250.14444,-9830371.29869,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,272,14746512.0562,2169.73993056,valid
16,38,29,13,10,2.375,1.8125,2.92307692308,2.9,8,7,1105,22093690.9762,-142510110.061,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,2817,17202628.9465,4166.48239584,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,10,4,2,1,5.0,2.0,5.0,4.0,0,2,161,14747730.1602,-19663507.6268,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,2817,19660147.3674,4761.69416667,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,7,0,1,0,7.0,0.0,7.0,0,0,1,2817,17202628.9465,4166.48239584,valid
2,2,1,1,1,1.0,0.5,2.0,1.0,0,2,110,2454788.28458,-4910679.37883,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,9,4,3,2,3.0,1.33333333333,3.0,2.0,0,2,1496,12279069.0068,-19636164.0629,valid
2,8,8,1,1,4.0,4.0,8.0,8.0,1,1,2871,-1857.57388889,-39322152.3087,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,0,4,0,1,0.0,4.0,0,4.0,0,1,973,-9831705.38958,-19664159.9204,valid
2,3,3,1,1,1.5,1.5,3.0,3.0,1,1,2871,-696.590208335,-14745807.1158,valid
1,2,1,1,1,2.0,1.0,2.0,1.0,0,1,367,2458030.99983,-4915979.36678,valid
1,3,3,1,1,3.0,3.0,3.0,3.0,0,1,973,0.0,-14747558.0844,valid
1,23,0,1,0,23.0,0.0,23.0,0,0,1,42,56521484.2731,15129.2788773,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,121,7373752.52545,588.37263889,valid
2,4,4,1,1,2.0,2.0,4.0,4.0,1,2,181,-6058.64226852,-19657709.2077,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,1466,14733909.6223,14772.1738889,valid
2,4,4,1,1,2.0,2.0,4.0,4.0,1,2,364,-4874.19143519,-19656524.7569,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,2817,9830073.6837,2380.84708333,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,121,12289587.5424,980.621064814,valid
4,10,5,4,3,2.5,1.25,2.5,1.66666666667,0,2,299,12279831.0225,-24561504.6612,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,2817,7372555.26278,1785.6353125,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,79,7368657.70937,5683.18871528,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,367,0.0,-4916061.99965,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,5,17197488.4863,9306.94260417,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,7,0,1,0,7.0,0.0,7.0,0,0,1,76,17205293.7344,1501.69452547,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,1466,12278258.0186,12310.1449074,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,72,7370188.30618,4152.59190972,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,21,7373167.6301,1173.26798611,valid
4,20,4,4,3,5.0,1.0,5.0,1.33333333333,2,4,510,39327020.9706,-19661856.6959,valid
1,3,3,1,1,3.0,3.0,3.0,3.0,0,1,677,0.0,-14734862.1623,valid
1,21,0,1,0,21.0,0.0,21.0,0,0,1,33,51620171.664,214.622673608,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
4,57,1,4,1,14.25,0.25,14.25,1.0,2,4,71,137552541.041,-4813462.44541,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,67,7373256.02372,1084.874375,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,2817,7372555.26278,1785.6353125,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,367,0.0,-4916061.99965,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,181,7373256.01781,1084.88027778,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,13,12,2,2,4.33333333333,4.0,6.5,6.0,1,3,547,2444270.84209,-58966432.5348,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,24,19664033.0914,875.970185187,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,1466,12278258.0186,12310.1449074,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,32,7367988.47569,6352.42239583,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,2817,7372555.26278,1785.6353125,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,42,12289552.3795,1015.78402778,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,3,3,1,1,1.5,1.5,3.0,3.0,1,1,2871,-696.590208335,-14745807.1158,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,236,9832161.2069,293.32388889,valid
4,18,16,3,3,4.5,4.0,6.0,5.33333333333,2,2,328,4910782.36866,-78592703.3041,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,24,9832120.25551,334.275277779,valid
1,5,5,1,1,5.0,5.0,5.0,5.0,0,1,46,0.0,-24580378.7683,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,1,0,1,0,1.0,0.0,1.0,0,0,1,272,2457752.00937,361.62332176,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,96,7370131.00267,4209.89541667,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,973,0.0,-4915852.69479,valid
9,52,49,8,6,5.77777777778,5.44444444444,6.5,8.16666666667,3,4,445,7289250.10779,-240769447.386,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,42,22122958.2898,64.4044791684,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,973,0.0,-4915852.69479,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,55,7374269.38726,71.5108333342,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,2817,27032702.6302,6547.32947917,valid
3,7,3,3,2,2.33333333333,1.0,2.33333333333,1.5,1,3,72,9827159.52778,-14739595.5615,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,72,7370188.30618,4152.59190972,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,2,2,1,1,2.0,2.0,2.0,2.0,0,1,973,0.0,-9831705.38958,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,94,14748344.4471,337.349097222,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,2817,7372555.26278,1785.6353125,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,67,4915011.91016,1215.35523148,valid
1,32,0,1,0,32.0,0.0,32.0,0,0,1,2817,78640589.4696,19046.7766667,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,2817,7372555.26278,1785.6353125,valid
1,24,0,1,0,24.0,0.0,24.0,0,0,1,15,58994104.9675,622.217222229,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,1,2,217,7374242.419,-4916086.53207,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,26,1,2,1,13.0,0.5,13.0,1.0,0,2,104,61403850.7043,-4863897.97434,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,91,17206410.8772,384.551724538,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,2817,12287592.1046,2976.05885417,valid
1,35,0,1,0,35.0,0.0,35.0,0,0,1,2817,86013144.7324,20832.4119792,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,1,1,240,7373256.02372,-4914419.14183,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
2,124,35,2,1,62.0,17.5,62.0,35.0,1,1,2919,218727548.647,-171998075.993,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,18,7370361.3849,3979.51319445,valid
2,7,7,1,1,3.5,3.5,7.0,7.0,0,2,142,-3988.76236111,-34388087.842,valid
2,3,2,1,1,1.5,1.0,3.0,2.0,0,2,160,2456554.25446,-9824793.51472,valid
1,0,5,0,1,0.0,5.0,0,5.0,0,1,9,-12281664.5826,-24572232.7461,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,131,9830073.6837,2380.84708333,valid
2,57,1,2,1,28.5,0.5,28.5,1.0,0,1,2827,137621031.572,-4882172.15759,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,30,0.0,-4915504.01676,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,50,14737644.086,11037.7102083,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,75,12289984.5517,583.611805554,valid
2,3,3,1,1,1.5,1.5,3.0,3.0,1,2,364,-3655.64357639,-14742393.5677,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,9,0,1,0,9.0,0.0,9.0,0,0,1,2817,22117665.7883,5356.9059375,valid
3,15,2,3,1,5.0,0.666666666667,5.0,2.0,2,1,602,31950776.1117,-9826306.92284,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,5,2,2,1,2.5,1.0,2.5,2.0,1,1,61,7368021.39399,-9818800.84271,valid
2,6,6,2,2,3.0,3.0,3.0,3.0,0,2,1146,0.0,-29495534.7785,valid
2,9,1,2,1,4.5,0.5,4.5,1.0,1,2,430,19663975.2827,-4915128.22076,valid
2,20,3,2,1,10.0,1.5,10.0,3.0,0,1,2854,41777813.1557,-14735623.4234,valid
2,3,3,2,2,1.5,1.5,1.5,1.5,0,2,1146,0.0,-14747767.3892,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,2817,7372555.26278,1785.6353125,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,25,2,2,1,12.5,1.0,12.5,2.0,0,1,2871,56523620.2715,-9818009.19013,valid
3,36,35,2,2,12.0,11.6666666667,18.0,17.5,1,3,160,2442024.34311,-171945439.929,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,7386.08694445,valid
1,13,0,1,0,13.0,0.0,13.0,0,0,1,114,31931136.3689,24340.8561921,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,7386.08694445,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,2,2,1,1,2.0,2.0,2.0,2.0,0,1,973,0.0,-9831705.38958,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,84,9826311.11764,6143.41314815,valid
4,28,30,3,2,7.0,7.5,9.33333333333,15.0,3,3,127,-4953107.78615,-147435360.024,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,973,0.0,-4915852.69479,valid
1,1,0,1,0,1.0,0.0,1.0,0,0,1,35,2458002.76715,110.865543982,valid
1,4,4,1,1,4.0,4.0,4.0,4.0,0,1,973,0.0,-19663410.7792,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,2817,9830073.6837,2380.84708333,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,119,9832064.02907,390.501712963,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,2817,17202628.9465,4166.48239584,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,9,2,3,2,3.0,0.666666666667,3.0,1.0,0,2,290,17193281.2909,-9812793.51392,valid
2,34,2,2,1,17.0,1.0,17.0,2.0,1,1,240,78648064.2532,-9819436.03927,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,30,7370025.90358,4314.99451389,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,42,7373800.55965,540.3384375,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,4,4,1,1,2.0,2.0,4.0,4.0,0,1,85,-764.68712963,-19648492.9603,valid
1,12,0,1,0,12.0,0.0,12.0,0,0,1,127,29495265.7279,2097.86444445,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,1466,14733909.6223,14772.1738889,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,367,0.0,-4916061.99965,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,2817,17202628.9465,4166.48239584,valid
1,2,2,1,1,2.0,2.0,2.0,2.0,0,1,973,0.0,-9831705.38958,valid
1,7,7,1,1,7.0,7.0,7.0,7.0,0,1,973,0.0,-34410968.8635,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,2817,7372555.26278,1785.6353125,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,236,7374120.90517,219.992916668,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,114,7368723.77743,5617.12065972,valid
